Unnamed: 0.1,recruitment_title,url,career,education,due_date,company_name,jobs,skills,created_at,updated_at,company_id,company_size,company_introduction,company_sales,company_url,company_img_url,company_addr
577,"SI(개발)/심플오더중계시스템/논현역인근/05.-24.09/고급,3명/java,중계개발경험자,api,내부if,상세참고/",https://www.jobkorea.co.kr//Recruit/GI_Read/44484240,경력 (3년이상),학력무관,05/17(금),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
578,"SI(분석,설계,개발)/은행.퇴직연금/실물이전 등,,/을지로/05.중순-6개월/중급이상,9명/Proframe,Pro-c,Websquare/퇴직연금경력필수/개발자단계별투입/",https://www.jobkorea.co.kr//Recruit/GI_Read/44428150,경력 (3년이상),학력무관,05/09(목),㈜조인아이티,"프론트엔드개발자,백엔드개발자,웹개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
579,"SI(분석,설계,개발)/은행.퇴직연금/실물이전 등,,/인덕원역근처/04.중순-6개월이상/중급이상,9명/Proframe,Pro-c/퇴직연금경력필수/개발자단계별투입/",https://www.jobkorea.co.kr//Recruit/GI_Read/44427883,경력 (3년이상),학력무관,05/09(목),㈜조인아이티,"프론트엔드개발자,백엔드개발자,웹개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
580,"SI(개발)/생명보험/강남역/5.20-24.12.31/고급,7명/Java,vue.js,생명보험경험자/업무(가입설계(PQM),사랑온(보험설계사이트),GA포탈)/",https://www.jobkorea.co.kr//Recruit/GI_Read/44475424,경력 (3년이상),학력무관,05/16(목),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
581,"SI(개발)/모바일상품권.BackOffice/성수역인근/04.15-24.10.15/3명(중급-고급)/java,oracle/경험자(상세참조)/",https://www.jobkorea.co.kr//Recruit/GI_Read/44441304,경력 (3년이상),학력무관,05/11(토),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
582,"SI(개발)/정보보호모니터링/오픈소스기반/청라/06월-24.12/고급/웹개발4년이상자/설계,개발경험자외...상세참조/",https://www.jobkorea.co.kr//Recruit/GI_Read/44441640,경력 (3년이상),학력무관,05/12(일),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
583,SI(개발)/유통/역삼역/05.01-5개월/중급-고급/aos&ios(안드로이드&아이폰)/,https://www.jobkorea.co.kr//Recruit/GI_Read/44484874,경력 (3년이상),학력무관,05/17(금),㈜조인아이티,앱개발자,명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
584,"SI(분석,설계)/인사시스템(hr)고도화/안국역인근/즉시-3개월(이후연장예정)/고급(PL급)/Java & HR(인사업무)/",https://www.jobkorea.co.kr//Recruit/GI_Read/44446843,경력 (3년이상),학력무관,05/12(일),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
585,"SI(제안)/분석,설계,개발/생명.차세대/공화문/10월-16개월/고급,각업무별인원/java/현재C/필수(보험업무,분석,설계)/",https://www.jobkorea.co.kr//Recruit/GI_Read/44537768,경력 (3년이상),학력무관,05/24(금),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
586,"SM(운영)/페이.웹서버(FE,BE)/을지로/05.01-계속/중급/vue.js,javascript,jquery,java/",https://www.jobkorea.co.kr//Recruit/GI_Read/44477996,경력 (3년이상),학력무관,05/16(목),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
587,"SM(운영)/서버,스토리지/시스템엔지니어/서초구내곡동인근/5월부터-30개월/중급-고급초/SE,서버및스토리지운영경험자/",https://www.jobkorea.co.kr//Recruit/GI_Read/44447090,경력 (3년이상),학력무관,05/12(일),㈜조인아이티,시스템엔지니어,명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
588,"SI(개발)/세일즈.포털/증미역/05.02-24.08/초상/java,React,Springboot/React개발경험다수자/",https://www.jobkorea.co.kr//Recruit/GI_Read/44488485,경력 (3년이상),학력무관,05/17(금),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
589,"SI(분석,설계,개발)/증권.금투세/강남역/05.중순-24.12.말/15명(중급-고급)/c,pro-c,증권다수경험자/7월-개발자/",https://www.jobkorea.co.kr//Recruit/GI_Read/44488182,경력 (3년이상),학력무관,05/17(금),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
590,"SI(제안)/분석,설계,개발/증권.정보계/여의도/08월-20개월/고급,00명/java/데이터마트구성/필수(정보계,증권사정보계업무,분석/설계가능자)/",https://www.jobkorea.co.kr//Recruit/GI_Read/44537866,경력 (3년이상),학력무관,05/24(금),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
591,"SI(개발)/유통.pos/명동역인근/05.20-3개월/고급/c#,pos,IIS서버,Socket통신/능숙자/상세참조/",https://www.jobkorea.co.kr//Recruit/GI_Read/44527830,경력 (3년이상),학력무관,05/23(목),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
592,"SI(테스트)/금융.전산센터이전/용인수지/즉시-25.05/중급이상/테스트관리자1명,성능테스터1명/금융권차세대경험(필수)/상세참조/",https://www.jobkorea.co.kr//Recruit/GI_Read/44527715,경력 (3년이상),학력무관,05/23(목),㈜조인아이티,QA,명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
593,"SI(전환개발)/전자소송/야탑역부근/5월-9월or10월/고급/c#,delphi/델파이를 c#로 전환개발/",https://www.jobkorea.co.kr//Recruit/GI_Read/44550473,경력,학력무관,05/25(토),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
594,SM(운영및개발)/생명.융자/여의도/즉시-12월말(년단위계약)/중급/PRO-C & 관련업무경험자/,https://www.jobkorea.co.kr//Recruit/GI_Read/44446619,경력 (3년이상),학력무관,05/12(일),㈜조인아이티,"백엔드개발자,웹개발자,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.515552+09,2024-05-10 11:29:05.515553+09,5833.0,중소기업,,21억6천만원(2021.12.31),http://-,명시되어있지않음,경기안양시동안구관양동1505-29신한데뷰오피스텔
595,웹 디자인 / 웹 퍼블리셔 디자이너 채용 - 부산근무(내근직),https://www.jobkorea.co.kr//Recruit/GI_Read/44551991,경력무관,학력무관,05/26(일),더모모스,"웹개발자,웹퍼블리셔","css,html,java,javascript,figma,illustrator,photoshop,ui,ux,컴퓨터활용능력",2024-05-10 11:29:05.515694+09,2024-05-10 11:29:05.515696+09,5841.0,중소기업,,18억,http://www.themomos.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/12/2x3xk008Ra_oXoscct3t2fa0ekYdUw_wv2ka.jpg?v=202405031012&hash=r&serviceCode=CL,"부산동래구충렬대로112(온천동,상원빌딩)상원빌딩5층"
596,SI 및 웹 개발자 채용(프리랜서),https://www.jobkorea.co.kr//Recruit/GI_Read/44355530,경력 (2년이상),학력무관,05/24(금),㈜퓨전소프트,"백엔드개발자,웹개발자","java,jsp",2024-05-10 11:29:05.515732+09,2024-05-10 11:29:05.515733+09,5843.0,중소기업,,130억,http://www.fusionsoft.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/6/2r1if007Po_dWjx2c3w24o0dfMnSg_3bfo.png?v=202405031012&hash=r&serviceCode=CL,대구동구안심로266(동호동)5층
597,현대오일뱅크 8월투입 HR컨설턴트 구인,https://www.jobkorea.co.kr//Recruit/GI_Read/44630928,경력,학력무관,05/24(금),코인어스,IT컨설팅,"hr,컨설턴트",2024-05-10 11:29:05.515831+09,2024-05-10 11:29:05.515832+09,5849.0,중소기업,,169억,http://www.coinus.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/13/2d9oi006Xk_cGxrg2j2nk0ciVaRf_2ik.jpg?v=202405031012&hash=r&serviceCode=CL,서울영등포구여의도동45-11주택건설회관빌딩619호
598,포스코 Intergration Consultant Spec 고급2명 구인,https://www.jobkorea.co.kr//Recruit/GI_Read/44605157,경력,학력무관,05/20(월),코인어스,소프트웨어개발자,"python,sparksql",2024-05-10 11:29:05.515831+09,2024-05-10 11:29:05.515832+09,5849.0,중소기업,,169억,http://www.coinus.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/13/2d9oi006Xk_cGxrg2j2nk0ciVaRf_2ik.jpg?v=202405031012&hash=r&serviceCode=CL,서울영등포구여의도동45-11주택건설회관빌딩619호
599,[㈜유알피] 24년 공공기관상주 서버관리자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44625574,경력 (3년이상),초대졸이상,06/30(일),㈜유알피,시스템엔지니어,"window,linux",2024-05-10 11:29:05.515893+09,2024-05-10 11:29:05.515895+09,5853.0,중소기업,,541억6천만,http://www.urp.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/3/07/JK_CO_jj56Q3c23030710030329.png?v=202405031012,"서울강서구양천로570(등촌동,NH서울축산농협NH서울타워)5층URP"
600,[㈜유알피] 24년 공공기관상주 네트워크관리자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44625573,경력 (3년이상),초대졸이상,06/30(일),㈜유알피,"네트워크엔지니어,보안엔지니어,소프트웨어개발자,시스템엔지니어",cisco,2024-05-10 11:29:05.515893+09,2024-05-10 11:29:05.515895+09,5853.0,중소기업,,541억6천만,http://www.urp.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/3/07/JK_CO_jj56Q3c23030710030329.png?v=202405031012,"서울강서구양천로570(등촌동,NH서울축산농협NH서울타워)5층URP"
601,[워드앤코드] 퍼블리셔 경력직(유관업무 6년이상) 상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44565451,경력 (6년이상),학력무관,06/28(금),㈜워드앤코드,웹퍼블리셔,"bootstrap,css,css3,html5,javascript,jquery,github,intellij,scss,vscode",2024-05-10 11:29:05.515927+09,2024-05-10 11:29:05.515928+09,5855.0,중소기업,,17억5천만원(2022.12.31),http://www.wordncode.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/4/22/JK_CO_BiegVv922042211563106.png?v=202405031012,"서울금천구벚꽃로298(가산동,대륭포스트타워6차)13층1308호"
602,(신입/경력)LG유플러스 서비스 운영 및 개발 SM 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44573027,신입·경력 (1년이상),학력무관,05/29(수),넥스그리드,"백엔드개발자,소프트웨어개발자,QA","apache,linux",2024-05-10 11:29:05.515974+09,2024-05-10 11:29:05.515976+09,5858.0,중소기업,,21억,http://www.nexgrid.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/5/2v1rj007Pm_sWdi2y3j2zm0djMcSl_pdjm.jpg?v=202405031012&hash=r&serviceCode=CL,"서울강서구공항대로212(마곡동,문영퀸즈파크11차)1211호"
603,LG유플러스 프로젝트 PM 채용(신입/경력),https://www.jobkorea.co.kr//Recruit/GI_Read/44572722,신입·경력 (1년이상),학력무관,05/29(수),넥스그리드,시스템엔지니어,"jira,excel",2024-05-10 11:29:05.515974+09,2024-05-10 11:29:05.515976+09,5858.0,중소기업,,21억,http://www.nexgrid.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/5/2v1rj007Pm_sWdi2y3j2zm0djMcSl_pdjm.jpg?v=202405031012&hash=r&serviceCode=CL,"서울강서구공항대로212(마곡동,문영퀸즈파크11차)1211호"
604,"(신입/경력) JAVA, 웹 개발자 모집",https://www.jobkorea.co.kr//Recruit/GI_Read/44474882,신입·경력 (1년이상),학력무관,05/16(목),넥스그리드,"백엔드개발자,시스템엔지니어,웹개발자","apache,api,java,jsp,mysql,oracle,servlet,was,linux",2024-05-10 11:29:05.515974+09,2024-05-10 11:29:05.515976+09,5858.0,중소기업,,21억,http://www.nexgrid.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/5/2v1rj007Pm_sWdi2y3j2zm0djMcSl_pdjm.jpg?v=202405031012&hash=r&serviceCode=CL,"서울강서구공항대로212(마곡동,문영퀸즈파크11차)1211호"
605,(경력)(팀장급)LG유플러스 서비스 운영 및 개발 SM 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44573090,경력 (7년이상),학력무관,05/29(수),넥스그리드,"백엔드개발자,소프트웨어개발자,QA","apache,linux",2024-05-10 11:29:05.515974+09,2024-05-10 11:29:05.515976+09,5858.0,중소기업,,21억,http://www.nexgrid.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/5/2v1rj007Pm_sWdi2y3j2zm0djMcSl_pdjm.jpg?v=202405031012&hash=r&serviceCode=CL,"서울강서구공항대로212(마곡동,문영퀸즈파크11차)1211호"
606,`레터 웍스`에서 활약할 경력 `백엔드 개발자`를 모십니다.,https://www.jobkorea.co.kr//Recruit/GI_Read/44423555,경력 (3년이상),대졸이상,05/09(목),㈜트위그팜,"소프트웨어개발자,백엔드개발자","api,aws,docker,git,mongodb,node.js,nosql,python,awslambda,awsecs",2024-05-10 11:29:05.516007+09,2024-05-10 11:29:05.516008+09,5860.0,중소기업,,"8억2,700만원",http://www.twigfarm.net,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/4/24/2k3qk008Rt_vXqsoab3w2tt0ekYrUx_jm2kt.jpg?v=202405031012&hash=r&serviceCode=CL,"서울종로구종로6(서린동,광화문우체국)6층"
607,학습 분석데이타 연구개발 담당,https://www.jobkorea.co.kr//Recruit/GI_Read/44486752,경력 (5년이상),대졸이상,05/17(금),(주)오앤이데이타,"백엔드개발자,소프트웨어개발자","c++,java,python",2024-05-10 11:29:05.516143+09,2024-05-10 11:29:05.516144+09,5868.0,중소기업,,7억,http://mathnomics.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/6/22/JK_CO_XQa45dU23062212102927.png?v=202405031013,"경기성남시분당구황새울로234(수내동,분당트라팰리스)1126호"
